REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd03423[c0]	alpha-Ribazole_c0	-0.26333	0.60385	1	0.99481	0
cpd08928[c0]	L-Threonine phosphate_c0	-0.26333	0.60385	1	0.99481	0
cpd02465[c0]	tetrahydrodipicolinate_c0	-0.27007	0.60645	2	1.0879	0.51816
cpd00104[e0]	BIOT_e0	-0.27049	0.60661	3	1.1311	0.6022
cpd00699[c0]	5_Dehydroquinate_c0	-0.27684	0.60905	3	1.1261	1.0048
cpd03444[c0]	2-Octaprenylphenol_c0	-0.28069	0.61053	1	0.97128	0
cpd00616[c0]	Pretyrosine_c0	-0.29834	0.61728	9	1.2081	1.2233
cpd00755[c0]	Hydroxymethylbilane_c0	-0.30592	0.62017	2	1.0535	1.0899
cpd00074[c0]	S_c0	-0.32565	0.62765	4	1.1193	1.8257
cpd00202[c0]	DMAPP_c0	-0.32934	0.62905	2	1.031	0.62063
cpd15268[c0]	Octadecanoyl-ACP_c0	-0.33739	0.63209	3	1.0788	1.0427
cpdPG14[c0]	1-cis-vaccenoyl-sn-glycerol-3-phosphate_c0	-0.34093	0.63342	2	1.0199	0.21397
cpd00219[c0]	Prephenate_c0	-0.34819	0.63615	10	1.1915	1.1545
cpd00305[c0]	Thiamin_c0	-0.35426	0.63843	1	0.87156	0
cpd00274[c0]	Citrulline_c0	-0.36232	0.64145	2	0.99934	1.8186
cpd00019[c0]	S-Adenosyl-homocysteine	-0.37357	0.64564	10	1.1806	0.95418
cpd02656[c0]	6-7-Dimethyl-8--1-D-ribityllumazine_c0	-0.38309	0.64917	2	0.97941	0.33729
cpd00158[c0]	CELB_c0	-0.38444	0.64967	6	1.1292	1.4642
cpd05158[c0]	Gentiobiose_c0	-0.38444	0.64967	6	1.1292	1.4642
cpd11603[c0]	beta-methylglucoside_c0	-0.38444	0.64967	6	1.1292	1.4642
cpd00447[c0]	Betaine aldehyde_c0	-0.38766	0.65087	3	1.0395	1.4612
cpd00540[c0]	BET_c0	-0.38766	0.65087	3	1.0395	1.4612
cpd02375[c0]	Adenylosuccinate_c0	-0.39732	0.65444	2	0.96575	0.97617
cpd00036[e0]	Succinate_e0	-0.40327	0.65663	1	0.80512	0
cpd00106[e0]	Fumarate_e0	-0.40327	0.65663	1	0.80512	0
cpd00130[e0]	L-Malate_e0	-0.40327	0.65663	1	0.80512	0
cpd00386[e0]	D-Malate_e0	-0.40327	0.65663	1	0.80512	0
cpd00082[c0]	D_Fructose_c0	-0.41727	0.66176	4	1.0569	2.1436
cpd00201[c0]	10-Formyltetrahydrofolate_c0	-0.42718	0.66538	4	1.0502	1.5544
cpd00293[c0]	N-Acetyl-D-glucosamine 6-phosphate_c0	-0.42948	0.66621	1	0.76959	0
cpd00683[c0]	Dihydropteroate_c0	-0.43045	0.66657	1	0.76828	0
cpd02030[c0]	3_phosphoshikimate_c0	-0.43235	0.66726	2	0.93214	0.22939
cpd00945[c0]	2-Dehydro-3-deoxy-D-galactonate 6-phosphate_c0	-0.43362	0.66772	1	0.76399	0
cpd02961[c0]	Dihydroneopterin_c0	-0.44129	0.6705	2	0.92356	1.5906
cpd00064[c0]	Ornithine_c0	-0.4434	0.67126	15	1.1852	1.2728
cpd00330[c0]	Dihydrofolate_c0	-0.44724	0.67265	2	0.91785	0.21152
cpd00689[c0]	Porphobilinogen_c0	-0.44948	0.67346	2	0.9157	1.2847
cpd01777[c0]	Phosphoribosyl_AMP_c0	-0.46971	0.68072	1	0.71506	0
cpdLipAco[c0]	lipid A_core oligosaccharide_c0	-0.48236	0.68523	7	1.0955	1.4982
cpd01982[c0]	5-Phosphoribosylamine_c0	-0.48563	0.68638	2	0.88101	1.0311
cpd00087[c0]	Tetrahydrofolate_c0	-0.48873	0.68748	12	1.149	1.5538
cpd00834[c0]	Phosphopantetheine_c0	-0.49336	0.68912	1	0.68301	0
cpdLipidA[c0]	VLCFA_KDO2_lipid_A_c0	-0.50213	0.69221	6	1.0641	1.6452
cpd12115[c0]	arabinan_c0	-0.52034	0.69859	1	0.64643	0
cpd12115[e0]	arabinan_e0	-0.52034	0.69859	1	0.64643	0
cpd00236[c0]	D_Erythrose4_phosphate_c0	-0.52213	0.69921	7	1.0751	0.99785
cpd00142[e0]	Acetoacetate_e0	-0.53007	0.70197	2	0.83835	1.6046
cpd00797[e0]	R_3_Hydroxybutanoate_e0	-0.53007	0.70197	2	0.83835	1.6046
cpd00226[c0]	HYXN_c0	-0.5306	0.70215	9	1.1033	1.6978
cpd00017[c0]	S-Adenosyl-L-methionine_c0	-0.53087	0.70225	11	1.1245	0.877
cpdNFIM12[c0]	Oxo_acyl_NodF_16_2_c0	-0.53532	0.70378	3	0.92407	1.844
cpdNFIM15[c0]	Oxo_acyl_NodF_18_3_c0	-0.53532	0.70378	3	0.92407	1.844
cpdNFIM9[c0]	Oxo_acyl_NodF_14_1_c0	-0.53532	0.70378	3	0.92407	1.844
cpd25518[c0]	Succanimate_c0	-0.55221	0.7096	1	0.60323	0
cpd12225[c0]	Dihydrolipolprotein_c0	-0.55443	0.71036	3	0.90914	0.94098
cpd00023[c0]	L-Glutamate_c0	-0.55866	0.7118	43	1.2266	1.4953
cpd32630[c0]	UDP-N-acetyl-beta-L-quinovosamine_c0	-0.56141	0.71274	2	0.80828	1.1908
cpd00485[c0]	D-Mannose1-phosphate_c0	-0.56537	0.71409	1	0.5854	0
cpd02147[c0]	4-Phosphoerythronate_c0	-0.57079	0.71593	2	0.79927	0.70374
cpd00137[c0]	Citrate_c0	-0.58724	0.72148	6	1.017	1.2955
cpd00143[c0]	Phenylpyruvate_c0	-0.59059	0.7226	1	0.55122	0
cpd00158[e0]	CELB_e0	-0.59632	0.72452	4	0.93516	1.6442
cpd01030[e0]	Salicin_e0	-0.59632	0.72452	4	0.93516	1.6442
cpd01192[c0]	Mannobiose_c0	-0.59632	0.72452	4	0.93516	1.6442
cpd01192[e0]	Mannobiose_e0	-0.59632	0.72452	4	0.93516	1.6442
cpd03696[e0]	Ursin_e0	-0.59632	0.72452	4	0.93516	1.6442
cpd05158[e0]	Gentiobiose_e0	-0.59632	0.72452	4	0.93516	1.6442
cpd11603[e0]	beta-methylglucoside_e0	-0.59632	0.72452	4	0.93516	1.6442
cpd00030[c0]	Mn2+_c0	-0.59747	0.7249	4	0.93438	0.56598
cpd00030[e0]	Mn2+_e0	-0.59747	0.7249	4	0.93438	0.56598
cpd03916[c0]	Adenosyl cobyrinate diamide_c0	-0.60775	0.72832	2	0.7638	2.5943
cpd00810[c0]	Orotidylic acid_c0	-0.61336	0.73018	2	0.75842	0.3985
cpd00208[c0]	LACT_c0	-0.61857	0.7319	3	0.859	2.22
cpd02274[c0]	Methyl beta-D-galactoside_c0	-0.61857	0.7319	3	0.859	2.22
cpd04349[c0]	Lactulose_c0	-0.61857	0.7319	3	0.859	2.22
cpd24416[c0]	methyl alpha-D-galactoside_c0	-0.61857	0.7319	3	0.859	2.22
cpd24453[c0]	3-O-b-D-galactopyranosyl-D-arabinose_c0	-0.61857	0.7319	3	0.859	2.22
cpd00428[c0]	2-Oxopropanal_c0	-0.64225	0.73965	2	0.73069	0.57671
cpd00504[c0]	LL_2_6_Diaminopimelate_c0	-0.64558	0.74073	1	0.47667	0
cpd00366[e0]	Ribitol_e0	-0.65181	0.74274	2	0.72152	0.45105
cpd00842[c0]	(S)-3-Hydroxybutyryl-CoA_c0	-0.65303	0.74313	4	0.89659	1.7414
cpd00653[c0]	D-Galactonate_c0	-0.67289	0.74949	3	0.81654	0.97158
cpd00338[c0]	5-Aminolevulinate_c0	-0.67879	0.75136	5	0.92985	1.2736
cpd02631[c0]	DKDI_c0	-0.68026	0.75183	1	0.42968	0
cpd02605[c0]	2_isopropyl_3_oxosuccinate_c0	-0.69264	0.75573	1	0.41288	0
cpd00125b[c0]	5_10_Methylenetetrahydrofolate_c0	-0.70178	0.75859	4	0.86343	1.655
cpd00076[c0]	Sucrose_c0	-0.70521	0.75966	3	0.79127	1.7762
cpd00337[c0]	Hydrouracil_c0	-0.71453	0.76255	3	0.78399	0.3117
cpd00300[c0]	Urate_c0	-0.71907	0.76395	4	0.85167	1.447
cpd00220[c0]	Riboflavin_c0	-0.72131	0.76464	2	0.65482	0.12175
cpd00605[c0]	Malonylurea_c0	-0.73257	0.76809	1	0.35876	0
cpd16540[c0]	5-Deoxy glucuronic acid_c0	-0.73297	0.76821	2	0.64363	0.30258
cpd02626[c0]	1-Pyrroline-4-hydroxy-2-carboxylate_c0	-0.74004	0.77036	4	0.83741	0.98113
cpd02234[c0]	R_3_Hydroxybutanoyl_CoA_c0	-0.75044	0.77351	2	0.62686	3.0095
cpd00673[c0]	Dihydrothymine_c0	-0.76092	0.77665	2	0.61681	0.1631
cpd03034[c0]	3-Ureidoisobutyrate_c0	-0.76092	0.77665	2	0.61681	0.1631
cpd00145[c0]	Hydroxypyruvate_c0	-0.76313	0.77731	5	0.87867	1.0879
cpd00771[c0]	N-Methyl-L-glutamate_c0	-0.76872	0.77897	3	0.74163	1.8471
cpd00139[c0]	Glycolate_c0	-0.7819	0.78286	1	0.2919	0
cpd00340[c0]	2_5-Dioxopentanoate_c0	-0.78292	0.78316	6	0.90883	1.1487
cpd00638[c0]	Deamido-NAD_c0	-0.78794	0.78464	2	0.59087	0.75725
cpd00774[c0]	UroporphyrinogenIII_c0	-0.78859	0.78482	1	0.28283	0
cpd00239[c0]	H2S_c0	-0.78948	0.78508	4	0.80379	1.6795
cpd02711[c0]	2_Keto_3_deoxy_6_phosphogluconate_c0	-0.79812	0.7876	3	0.71865	1.3226
cpd02143[c0]	D-Galactono-1_4-lactone_c0	-0.79935	0.78796	3	0.71769	0.8004
cpd00094[c0]	2_Oxobutyrate_c0	-0.80408	0.78932	2	0.57539	1.2085
cpd02097[c0]	L-Glutamyl 5-phosphate_c0	-0.81707	0.79305	2	0.56292	1.2564
cpd00095[c0]	Glycerone_phosphate_c0	-0.82424	0.7951	10	0.98748	1.2303
cpd00843[c0]	Tartronate semialdehyde_c0	-0.82429	0.79511	2	0.55598	0.57508
cpd01775[c0]	Phosphoribosyl_ATP_c0	-0.83394	0.79784	3	0.69066	0.07549
cpd00009[c0]	Phosphate_c0	-0.83593	0.7984	219	1.2643	1.3557
cpd00120[c0]	Butyryl-CoA_c0	-0.84643	0.80134	1	0.20443	0
cpd01882[c0]	Isovaleryl-CoA_c0	-0.84643	0.80134	1	0.20443	0
cpd01966[c0]	Dimethylacryloyl-CoA_c0	-0.84643	0.80134	1	0.20443	0
cpd00342[c0]	N_Acetylornithine_c0	-0.85564	0.8039	4	0.75879	1.6284
cpd00100[c0]	Glycerol_c0	-0.86024	0.80517	6	0.86608	1.7469
cpd00063[c0]	Ca2+_c0	-0.86271	0.80585	2	0.51912	2.4331
cpd00063[e0]	Ca2+_e0	-0.86271	0.80585	2	0.51912	2.4331
cpd01720[c0]	3-Ureidopropanoate_c0	-0.86548	0.80661	3	0.666	0.14339
cpd00519[c0]	D-methylmalonyl-CoA_c0	-0.87562	0.80938	4	0.7452	0.93554
cpdOL1[c0]	Lyso-ornithine-1-palmitic_c0	-0.88125	0.81091	1	0.15723	0
cpdOL3[c0]	Lyso-ornithine-1-steric_c0	-0.88125	0.81091	1	0.15723	0
cpdOL7[c0]	Lyso-ornithine-1-cis-vaccenoyl_c0	-0.88125	0.81091	1	0.15723	0
cpd00523[c0]	Trehalose 6-phosphate_c0	-0.88549	0.81205	1	0.15149	0
cpd00868[c0]	p_hydroxyphenylpyruvate_c0	-0.89361	0.81424	9	0.93952	1.5946
cpd00092[c0]	Uracil_c0	-0.90158	0.81636	6	0.84322	1.8332
cpd00162[e0]	Ethanolamine_e0	-0.90516	0.81731	1	0.12483	0
cpd00386[c0]	D-Malate_c0	-0.9073	0.81788	2	0.47632	0.46499
cpd00034[c0]	Zn2+_c0	-0.91125	0.81892	2	0.47253	2.1599
cpd00034[e0]	Zn2+_e0	-0.91125	0.81892	2	0.47253	2.1599
cpd08615[c0]	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	-0.91761	0.82059	2	0.46642	0.1778
cpd00299[c0]	dUMP_c0	-0.92647	0.8229	5	0.77957	0.8834
cpd02387[c0]	2-Dehydro-3-deoxy-L-fuconate_c0	-0.93607	0.82538	2	0.44871	0.72824
cpd03835[c0]	Precorrin 8_c0	-0.94316	0.8272	2	0.4419	1.6643
cpd00396[e0]	L-Rhamnose_e0	-0.94443	0.82752	1	0.071596	0
cpd00306[c0]	Xylitol_c0	-0.9495	0.82882	1	0.06472	0
cpd00794[c0]	TRHL_c0	-0.97607	0.83548	2	0.41032	0.63397
cpd01200[c0]	Palatinose_c0	-0.97607	0.83548	2	0.41032	0.63397
cpd26505[c0]	Lactitol_c0	-0.97607	0.83548	2	0.41032	0.63397
cpdLACT1[c0]	3-ketolactitol_c0	-0.97607	0.83548	2	0.41032	0.63397
cpdPAL1[c0]	3_ketopalatinose_c0	-0.97607	0.83548	2	0.41032	0.63397
cpdTRE1[c0]	3_ketotrehalose_c0	-0.97607	0.83548	2	0.41032	0.63397
cpd00043[c0]	UDP-galactose_c0	-1.0019	0.8418	7	0.82923	1.5669
cpd02018[c0]	N5-Methyl-L-glutamine_c0	-1.0066	0.84295	1	-0.012733	0
cpd00105[c0]	D-Ribose_c0	-1.01	0.84376	5	0.72886	1.9828
cpd00205[c0]	K+_c0	-1.0155	0.84506	3	0.54876	1.1433
cpd00205[e0]	K+_e0	-1.0155	0.84506	3	0.54876	1.1433
cpd00072[c0]	D_fructose_6_phosphate_c0	-1.0241	0.8471	7	0.81786	1.8567
cpd00031[c0]	GDP_c0	-1.0297	0.84842	12	0.93658	1.5049
cpd03839[c0]	Precorrin 5_c0	-1.0363	0.84998	2	0.35247	0.70371
cpd00589[e0]	D-Tagatose_e0	-1.043	0.85153	4	0.63136	0.69543
cpd01092[c0]	Allantoin_c0	-1.051	0.85337	1	-0.072877	0
cpd00630[c0]	3-Oxoadipate_c0	-1.0557	0.85445	2	0.3339	0.97821
cpd01507[c0]	3-Oxoadipyl-CoA_c0	-1.0557	0.85445	2	0.3339	0.97821
cpd02036[c0]	dTDP-6-deoxy-beta-L-talose_c0	-1.0998	0.86429	2	0.29156	1.9216
cpd02235[c0]	1-Pyrroline-2-carboxylate_c0	-1.1178	0.86818	1	-0.16345	0
cpd02068[c0]	3-Methylglutaconyl-CoA_c0	-1.1282	0.87038	2	0.26434	1.9974
cpd00162[c0]	Ethanolamine_c0	-1.1334	0.87147	2	0.25934	0.19022
cpd00118[c0]	Putrescine_c0	-1.144	0.87368	7	0.75642	1.531
cpd00288[c0]	D-Glucosamine phosphate_c0	-1.1499	0.87492	5	0.64397	1.123
cpd00102[c0]	Glyceraldehyde3_phosphate_c0	-1.156	0.87616	12	0.88698	1.2504
cpd02125[c0]	Tiglyl-CoA_c0	-1.1696	0.87892	3	0.42828	1.1529
cpd02187[c0]	Methacrylyl-CoA_c0	-1.1696	0.87892	3	0.42828	1.1529
cpd02691[c0]	2-methyl-3-hydroxy-butyryl-CoA_c0	-1.1696	0.87892	3	0.42828	1.1529
cpd03572[c0]	(S)-3-Hydroxyisobutyryl-CoA_c0	-1.1696	0.87892	3	0.42828	1.1529
cpd00071[c0]	Acetaldehyde_c0	-1.1722	0.87945	4	0.54345	1.1008
cpd00793[c0]	Thiamine phosphate_c0	-1.1872	0.88242	1	-0.25741	0
cpd00085[c0]	beta-Alanine_c0	-1.1888	0.88275	2	0.20613	0.7895
cpd11574[c0]	Molybdate_c0	-1.1893	0.88283	3	0.41292	1.478
cpd11574[e0]	Molybdate_e0	-1.1893	0.88283	3	0.41292	1.478
cpd00186[c0]	D-Glutamate_c0	-1.1906	0.88308	3	0.41191	0.56306
cpd09879[c0]	S-(Hydroxymethyl)glutathione_c0	-1.1999	0.88491	2	0.1955	1.3853
cpd01185[c0]	L-Fuconate_c0	-1.2102	0.8869	2	0.18559	0.35613
cpd00858[c0]	L-Glutamate5-semialdehyde_c0	-1.2374	0.89203	1	-0.32548	0
cpd00001[c0]	H2O_c0	-1.2377	0.89209	318	1.2466	1.4118
cpd00876[c0]	3-Hydroxyisobutyrate_c0	-1.2382	0.89218	1	-0.32659	0
cpd00292[c0]	HMG-CoA_c0	-1.247	0.8938	3	0.3678	1.4237
cpd00100[e0]	Glycerol_e0	-1.2531	0.89492	3	0.363	1.0345
cpd00038[c0]	GTP_c0	-1.254	0.89507	8	0.7378	1.3558
cpd00157[c0]	Glycerone_c0	-1.2568	0.89559	3	0.36009	1.1269
cpd00199[c0]	4-Oxobutanoate_c0	-1.257	0.89563	1	-0.35213	0
cpd03063[c0]	3-Aminoisobutanoate_c0	-1.257	0.89563	1	-0.35213	0
cpd00142[c0]	Acetoacetate_c0	-1.2805	0.89981	6	0.63371	0.8076
cpd00187[c0]	Methanamine_c0	-1.2839	0.90041	1	-0.38854	0
cpd00425[c0]	(CH3)2NH_c0	-1.2839	0.90041	1	-0.38854	0
cpd00918[c0]	2_Acetamido_5_oxopentanoate_c0	-1.2862	0.90081	2	0.11271	1.0574
cpd00080[c0]	Glycerol_3_phosphate_c0	-1.2933	0.90205	7	0.67988	1.7033
cpd02720[c0]	5-Amino-6--5-phosphoribitylaminouracil_c0	-1.3021	0.90356	2	0.097441	2.5518
cpd00797[c0]	R_3_Hydroxybutanoate_c0	-1.3151	0.90576	4	0.44629	1.1305
cpdRHA1[c0]	Rhamnose_1_phosphate_c0	-1.3181	0.90627	1	-0.43497	0
cpd00751[c0]	L-Fucose_c0	-1.3563	0.91249	8	0.68881	1.5534
cpd00412[c0]	Deoxyuridine_c0	-1.3582	0.9128	4	0.41696	0.84983
cpd02724[c0]	N_Succinyl_L_2_amino_6_oxopimelate_c0	-1.3586	0.91286	2	0.043245	0.95918
cpd00938[c0]	4-Carboxymuconolactone_c0	-1.3931	0.9182	1	-0.53651	0
cpd02255[c0]	3-oxoadipate-enol-lactone_c0	-1.3931	0.9182	1	-0.53651	0
cpd03761[c0]	Precorrin 6A_c0	-1.4036	0.91978	2	3.5629e-05	0.20529
cpd02060[c0]	(2E)-Dodecenoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03113[c0]	(S)-3-Hydroxyhexadecanoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03115[c0]	(S)-3-Hydroxytetradecanoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03116[c0]	(S)-3-Hydroxydodecanoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03118[c0]	(S)-Hydroxydecanoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03120[c0]	(S)-Hydroxyoctanoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03122[c0]	(S)-Hydroxyhexanoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03125[c0]	(2E)-Hexenoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03126[c0]	(2E)-Hexadecenoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03127[c0]	(2E)-Tetradecenoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03129[c0]	(2E)-Decenoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd03130[c0]	(2E)-Octenoyl-CoA_c0	-1.4049	0.91998	3	0.24435	1.4128
cpd00073[e0]	Urea_e0	-1.4102	0.92075	2	-0.0062818	2.0588
cpd00197[c0]	Protocatechuate_c0	-1.4115	0.92095	3	0.23921	1.6111
cpd04242[c0]	DKH_c0	-1.4123	0.92107	2	-0.0083174	1.2246
cpd02698[c0]	N_Succinyl_L_2_6_diaminopimelate_c0	-1.4657	0.92864	1	-0.635	0
cpd00136[e0]	4-Hydroxybenzoate_e0	-1.481	0.9307	1	-0.65577	0
cpd00588[c0]	Sorbitol_c0	-1.498	0.93293	1	-0.67869	0
cpd01307[c0]	D-Lyxitol_c0	-1.498	0.93293	1	-0.67869	0
cpd00040[c0]	Glyoxalate_c0	-1.5075	0.93416	3	0.16416	0.90692
cpd00176[c0]	2-keto-3-deoxygluconate_c0	-1.508	0.93422	1	-0.69229	0
cpd00118[e0]	Putrescine_e0	-1.5111	0.93462	4	0.31296	0.77288
cpd00655[c0]	Dephospho-CoA_c0	-1.514	0.93499	2	-0.10599	1.1158
cpd00957[c0]	2_5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	-1.5338	0.93746	2	-0.12494	2.2374
cpd00152[e0]	Agmatine_e0	-1.5352	0.93763	1	-0.72912	0
cpd00223[c0]	Glycerate_c0	-1.5369	0.93784	6	0.4919	1.1518
cpd00044[c0]	3_phosphoadenylylsulfate_c0	-1.5549	0.94002	1	-0.75594	0
cpd00193[c0]	APS_c0	-1.5549	0.94002	1	-0.75594	0
cpd00111[c0]	Oxidized_glutathione_c0	-1.5585	0.94044	1	-0.76078	0
cpd00510[c0]	deoxyribose-5-phosphate_c0	-1.5603	0.94066	2	-0.15039	0.53572
cpd00137[e0]	Citrate_e0	-1.572	0.94203	2	-0.16162	0.32251
cpd00751[e0]	L-Fucose_e0	-1.5839	0.94339	7	0.53101	1.6071
cpd00396[c0]	L-Rhamnose_c0	-1.5929	0.94441	2	-0.18169	0.3582
cpd00055[c0]	Formaldehyde_c0	-1.6073	0.946	2	-0.19546	0.8324
cpd00650[c0]	Crotonyl-CoA_c0	-1.6267	0.9481	4	0.23437	1.1537
cpd00058[c0]	Cu2+_c0	-1.6352	0.94899	1	-0.86469	0
cpd00058[e0]	Cu2+_e0	-1.6352	0.94899	1	-0.86469	0
cpd00238[c0]	Sedoheptulose7_phosphate_c0	-1.6378	0.94926	1	-0.86819	0
cpd02721[c0]	DKHP_c0	-1.6422	0.94973	1	-0.87422	0
cpd00080[e0]	Glycerol_3_phosphate_e0	-1.6664	0.95218	3	0.039969	1.3846
cpd00589[c0]	D-Tagatose_c0	-1.6714	0.95268	5	0.32757	0.90782
cpd03813[c0]	D-Galactosamine 6-phosphate_c0	-1.6884	0.95433	1	-0.93682	0
cpd03760[c0]	Precorrin 6B_c0	-1.7109	0.95645	2	-0.29487	0.62235
cpd00073[c0]	Urea_c0	-1.7114	0.95649	8	0.51872	1.2003
cpd00009[e0]	Phosphate_e0	-1.7127	0.95661	3	0.0037935	0.93078
cpd03802[c0]	Homospermidine_c0	-1.723	0.95756	8	0.51315	1.4899
cpd03566[c0]	Acetyladenylate_c0	-1.7262	0.95784	2	-0.30955	0.35874
cpd01017[c0]	Cys-Gly_c0	-1.7269	0.95791	2	-0.31028	0.23261
cpd00042[c0]	GSH_c0	-1.732	0.95836	7	0.45511	1.1749
cpd03917[c0]	Adenosylcobyric acid_c0	-1.7871	0.96304	1	-1.0706	0
cpd03518[c0]	Formamidopyrimidine nucleoside triphosphate_c0	-1.8243	0.96595	1	-1.121	0
cpd03519[c0]	2_5-Diaminopyrimidine nucleoside triphosphate_c0	-1.8243	0.96595	1	-1.121	0
cpd03666[c0]	2_5-Diamino-6-(5'-triphosphoryl-3'_4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine_c0	-1.8243	0.96595	1	-1.121	0
cpd00208[e0]	LACT_e0	-1.8441	0.96742	2	-0.42274	0.0073407
cpd02274[e0]	Methyl beta-D-galactoside_e0	-1.8441	0.96742	2	-0.42274	0.0073407
cpd04349[e0]	Lactulose_e0	-1.8441	0.96742	2	-0.42274	0.0073407
cpd24416[e0]	methyl alpha-D-galactoside_e0	-1.8441	0.96742	2	-0.42274	0.0073407
cpd24453[e0]	3-O-b-D-galactopyranosyl-D-arabinose_e0	-1.8441	0.96742	2	-0.42274	0.0073407
cpd00382[c0]	Melitose_c0	-1.8511	0.96792	1	-1.1574	0
cpd01133[c0]	Stachyose_c0	-1.8511	0.96792	1	-1.1574	0
cpd03198[c0]	Melibiose_c0	-1.8511	0.96792	1	-1.1574	0
cpd00152[c0]	Agmatine_c0	-1.8555	0.96824	3	-0.10784	1.2552
cpd00086[c0]	Propionyl-CoA_c0	-1.9251	0.97289	4	0.031415	1.3955
cpd00567[c0]	D-Proline_c0	-2.0339	0.97902	2	-0.60493	0.62435
cpd00722[c0]	O_Acetyl_L_serine_c0	-2.06	0.9803	2	-0.62994	0.35377
cpd02978[c0]	7_8-Dihydroneopterin 3'-triphosphate_c0	-2.0925	0.9818	2	-0.66112	0.65044
cpdVICB[c0]	vicibactin_c0	-2.0946	0.9819	4	-0.08391	1.1962
cpdVICB[e0]	vicibactin_e0	-2.0946	0.9819	4	-0.08391	1.1962
cpd00856[c0]	3-Carboxy-cis_cis-muconate_c0	-2.1235	0.98314	2	-0.69088	0.029264
cpd10516[c0]	Fe+3_c0	-2.1939	0.98588	8	0.28759	1.0962
cpd00276[c0]	GLUM_c0	-2.2081	0.98638	4	-0.16109	0.73461
cpd00931[c0]	5-Amino-6--5-phosphoribosylaminouracil_c0	-2.2566	0.98798	1	-1.707	0
cpd10516[e0]	Fe+3_e0	-2.2995	0.98926	7	0.16431	1.1226
cpd00122[c0]	N-Acetyl-D-glucosamine_c0	-2.3212	0.98986	3	-0.47191	0.47941
cpd00122[e0]	N-Acetyl-D-glucosamine_e0	-2.3212	0.98986	3	-0.47191	0.47941
cpd00276[e0]	GLUM_e0	-2.3212	0.98986	3	-0.47191	0.47941
cpd00832[c0]	N-Acetyl-D-chondrosamine_c0	-2.3212	0.98986	3	-0.47191	0.47941
cpd00832[e0]	N-Acetyl-D-chondrosamine_e0	-2.3212	0.98986	3	-0.47191	0.47941
cpd01524[c0]	D-Chondrosamine_c0	-2.3212	0.98986	3	-0.47191	0.47941
cpd01524[e0]	D-Chondrosamine_e0	-2.3212	0.98986	3	-0.47191	0.47941
cpd00851[e0]	trans-4-Hydroxy-L-proline_e0	-2.3226	0.9899	4	-0.23893	1.0897
cpd02175[e0]	cis-4-Hydroxy-D-proline_e0	-2.3226	0.9899	4	-0.23893	1.0897
cpd00805[c0]	D-Tagatose 6-phosphate_c0	-2.3541	0.99072	2	-0.91219	0.034831
cpd03884[c0]	D-Psicose_c0	-2.3835	0.99142	2	-0.94039	0.18368
cpd03884[e0]	D-Psicose_e0	-2.3835	0.99142	2	-0.94039	0.18368
cpd00008[c0]	ADP_c0	-2.4119	0.99206	204	1.1121	1.4137
cpd00075[c0]	Nitrite_c0	-2.4282	0.99241	3	-0.55548	1.3128
cpd00075[e0]	Nitrite_e0	-2.4282	0.99241	3	-0.55548	1.3128
cpd00209[c0]	Nitrate_c0	-2.4282	0.99241	3	-0.55548	1.3128
cpd00209[e0]	Nitrate_e0	-2.4282	0.99241	3	-0.55548	1.3128
cpd12836[c0]	poly-beta-hydroxybutyrate	-2.4531	0.99292	2	-1.0073	0.69855
cpd00528[c0]	N2_c0	-2.4897	0.99361	7	0.066819	0.85472
cpd11620[c0]	Reducedferredoxin_c0	-2.4897	0.99361	7	0.066819	0.85472
cpd11621[c0]	Oxidizedferredoxin_c0	-2.4897	0.99361	7	0.066819	0.85472
cpd11640[c0]	H2_c0	-2.4897	0.99361	7	0.066819	0.85472
cpdSymCoF[c0]	Symbiosis cofactors_c0	-2.4897	0.99361	7	0.066819	0.85472
cpd00344[c0]	N-Formimino-L-glutamate_c0	-2.5305	0.99431	1	-2.0783	0
cpd00047[c0]	Formate_c0	-2.5743	0.99498	5	-0.22027	1.4314
cpd00002[c0]	ATP_c0	-2.5988	0.99532	218	1.1032	1.3886
cpd00013[c0]	NH4_c0	-2.633	0.99577	42	0.7907	1.2475
cpd00287[c0]	3-Oxo-2-methylpropanoate_c0	-2.6904	0.99643	3	-0.76043	0.72943
