REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00016[c0]	Pyridoxal 5-phosphate	-0.21242	0.58411	1	1.327	0
cpd00516[c0]	meso_2_6_Diaminopimelate_c0	-0.21335	0.58447	3	1.4507	2.0929
cpd00017[c0]	S-Adenosyl-L-methionine_c0	-0.21549	0.58531	14	1.5371	1.0837
cpd00213[c0]	Lipoamide_c0	-0.21686	0.58584	8	1.5119	1.4811
cpd00770[c0]	N-formyl-L-glutamate_c0	-0.22753	0.58999	3	1.4396	1.1466
cpd00078[c0]	Succinyl_CoA_c0	-0.23102	0.59135	12	1.5238	1.1263
cpd02431[c0]	1-Pyrroline-5-carboxylate_c0	-0.23893	0.59442	2	1.3848	3.6407
cpd11420[c0]	trdox_c0	-0.25189	0.59944	6	1.476	0.70462
cpd11421[c0]	trdrd_c0	-0.25189	0.59944	6	1.476	0.70462
cpd00042[c0]	GSH_c0	-0.26399	0.60411	8	1.4893	1.5921
cpd00047[c0]	Formate_c0	-0.26691	0.60523	17	1.5269	1.5431
cpd00393[c0]	Folate_c0	-0.26918	0.60611	1	1.25	0
cpd00121[c0]	L-Inositol_c0	-0.27666	0.60898	4	1.423	1.3421
cpd02060[c0]	(2E)-Dodecenoyl-CoA_c0	-0.28646	0.61274	8	1.4785	1.0105
cpd03125[c0]	(2E)-Hexenoyl-CoA_c0	-0.28646	0.61274	8	1.4785	1.0105
cpd03126[c0]	(2E)-Hexadecenoyl-CoA_c0	-0.28646	0.61274	8	1.4785	1.0105
cpd03127[c0]	(2E)-Tetradecenoyl-CoA_c0	-0.28646	0.61274	8	1.4785	1.0105
cpd03129[c0]	(2E)-Decenoyl-CoA_c0	-0.28646	0.61274	8	1.4785	1.0105
cpd03130[c0]	(2E)-Octenoyl-CoA_c0	-0.28646	0.61274	8	1.4785	1.0105
cpdNF[c0]	Nod factor_c0	-0.29428	0.61573	4	1.411	1.2689
cpd00288[c0]	D-Glucosamine phosphate_c0	-0.2984	0.6173	7	1.4626	1.4286
cpd00091[c0]	UMP_c0	-0.30166	0.61855	10	1.4845	1.2376
cpd00182[c0]	Adenosine_c0	-0.30346	0.61923	11	1.4899	1.3773
cpd15665[c0]	Peptidoglycan polymer (n subunits)_c0	-0.30497	0.61981	2	1.3213	1.3251
cpd15666[c0]	Peptidoglycan polymer (n-1 subunits)_c0	-0.30497	0.61981	2	1.3213	1.3251
cpd03444[c0]	2-Octaprenylphenol_c0	-0.30808	0.62099	3	1.3762	0.51016
cpd00108[c0]	Galactose_c0	-0.30941	0.6215	14	1.5031	1.4533
cpd18011[c0]	L-Fucono-1_5-lactone_c0	-0.31323	0.62295	2	1.3134	1.1745
cpd03446[c0]	2-Octaprenyl-6-methoxyphenol_c0	-0.32024	0.62561	2	1.3066	0.20954
cpd03449[c0]	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1_4-benzoquinone_c0	-0.32024	0.62561	2	1.3066	0.20954
cpd02857[c0]	DAHP_c0	-0.32738	0.62831	3	1.3611	1.0073
cpd00074[c0]	S_c0	-0.33199	0.63005	7	1.4453	1.3433
cpd00113[c0]	Isopentenyldiphosphate_c0	-0.33534	0.63132	5	1.4118	1.3347
cpd00945[c0]	2-Dehydro-3-deoxy-D-galactonate 6-phosphate_c0	-0.33718	0.63201	2	1.2904	0.68315
cpd02904[c0]	alpha-Ribazole 5'-phosphate_c0	-0.34204	0.63384	2	1.2857	0.98189
cpd03913[c0]	Hydrogenobyrinate diamide_c0	-0.34412	0.63462	5	1.4064	2.5058
cpd10515[c0]	Fe+2_c0	-0.34975	0.63674	9	1.457	1.469
cpd00125[c0]	5_10_Methylenetetrahydrofolate_c0	-0.3544	0.63848	7	1.4338	1.2186
cpd02724[c0]	N_Succinyl_L_2_amino_6_oxopimelate_c0	-0.36001	0.64058	2	1.2684	0.42778
cpd02255[c0]	3-oxoadipate-enol-lactone_c0	-0.36691	0.64316	2	1.2618	0.1623
cpd00018[c0]	AMP_c0	-0.36828	0.64367	27	1.5188	1.4432
cpd00248[e0]	L-quinate_e0	-0.36852	0.64376	4	1.3604	1.2115
cpd03584[c0]	UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine_c0	-0.37171	0.64495	2	1.2572	2.9002
cpd02210[c0]	Indoleglycerol_phosphate_c0	-0.37387	0.64575	3	1.3245	1.0786
cpd00239[c0]	H2S_c0	-0.38844	0.65115	5	1.3794	1.1084
cpd00037[c0]	UDP-N-acetylglucosamine_c0	-0.39126	0.6522	7	1.4148	1.12
cpd00308[c0]	Malonate_c0	-0.39176	0.65238	2	1.2379	0.30632
cpd00075[e0]	Nitrite_e0	-0.39442	0.65337	7	1.4132	0.8108
cpd00209[e0]	Nitrate_e0	-0.39442	0.65337	7	1.4132	0.8108
cpd00098[c0]	Choline_c0	-0.39974	0.65533	5	1.3725	1.7409
cpdERYI4[c0]	D-erythrulose-4-P_c0	-0.40331	0.65664	3	1.3014	0.23677
cpd03113[c0]	(S)-3-Hydroxyhexadecanoyl-CoA_c0	-0.40473	0.65716	7	1.4079	1.0534
cpd03115[c0]	(S)-3-Hydroxytetradecanoyl-CoA_c0	-0.40473	0.65716	7	1.4079	1.0534
cpd03116[c0]	(S)-3-Hydroxydodecanoyl-CoA_c0	-0.40473	0.65716	7	1.4079	1.0534
cpd03118[c0]	(S)-Hydroxydecanoyl-CoA_c0	-0.40473	0.65716	7	1.4079	1.0534
cpd03120[c0]	(S)-Hydroxyoctanoyl-CoA_c0	-0.40473	0.65716	7	1.4079	1.0534
cpd03122[c0]	(S)-Hydroxyhexanoyl-CoA_c0	-0.40473	0.65716	7	1.4079	1.0534
cpd00851[e0]	trans-4-Hydroxy-L-proline_e0	-0.40552	0.65745	8	1.4214	1.3309
cpd02175[e0]	cis-4-Hydroxy-D-proline_e0	-0.40552	0.65745	8	1.4214	1.3309
cpd00386[c0]	D-Malate_c0	-0.40681	0.65793	6	1.3901	1.6333
cpd00121[e0]	L-Inositol_e0	-0.40734	0.65812	3	1.2982	1.615
cpd02678[c0]	N-Formyl-GAR_c0	-0.41502	0.66094	2	1.2155	1.7828
cpd00358[c0]	dUTP_c0	-0.41998	0.66275	3	1.2883	1.9638
cpd00650[c0]	Crotonyl-CoA_c0	-0.42355	0.66405	12	1.448	1.0084
cpd11830[c0]	S-Aminomethyldihydrolipoylprotein_c0	-0.42894	0.66602	2	1.2022	1.0151
cpd00096[c0]	CDP_c0	-0.43011	0.66644	3	1.2803	2.2468
cpd00533[c0]	dCDP_c0	-0.43011	0.66644	3	1.2803	2.2468
cpd00378[c0]	Formamide_c0	-0.43367	0.66774	2	1.1976	0.52481
cpd00616[c0]	Pretyrosine_c0	-0.43558	0.66843	10	1.4267	2.1726
cpd26505[c0]	Lactitol_c0	-0.44383	0.67142	2	1.1878	0.88631
cpdLACT1[c0]	3-ketolactitol_c0	-0.44383	0.67142	2	1.1878	0.88631
cpdPAL1[c0]	3_ketopalatinose_c0	-0.44383	0.67142	2	1.1878	0.88631
cpdTRE1[c0]	3_ketotrehalose_c0	-0.44383	0.67142	2	1.1878	0.88631
cpd00834[c0]	Phosphopantetheine_c0	-0.45214	0.67441	2	1.1799	2.0914
cpd00159[c0]	L-Lactate_c0	-0.45896	0.67687	6	1.3611	1.6435
cpd00080[c0]	Glycerol_3_phosphate_c0	-0.46406	0.6787	12	1.4321	1.6592
cpd00510[c0]	deoxyribose-5-phosphate_c0	-0.46747	0.67992	3	1.2509	1.8775
cpd00019[c0]	S-Adenosyl-homocysteine	-0.47581	0.6829	13	1.4346	0.97357
cpd00208[c0]	LACT_c0	-0.47824	0.68376	8	1.3866	1.1077
cpd02274[c0]	Methyl beta-D-galactoside_c0	-0.47824	0.68376	8	1.3866	1.1077
cpd04349[c0]	Lactulose_c0	-0.47824	0.68376	8	1.3866	1.1077
cpd24416[c0]	methyl alpha-D-galactoside_c0	-0.47824	0.68376	8	1.3866	1.1077
cpd24453[c0]	3-O-b-D-galactopyranosyl-D-arabinose_c0	-0.47824	0.68376	8	1.3866	1.1077
cpd03445[c0]	2-Octaprenyl-6-hydroxyphenol_c0	-0.4949	0.68966	2	1.1387	0.44698
cpd00449b[c0]	Dihydrolipoamide of succinate dehydrogenase complex_c0	-0.50405	0.69289	2	1.1299	2.7368
cpd01620[c0]	Precorrin 2_c0	-0.50762	0.69414	3	1.2194	0.65123
cpd25518[c0]	Succanimate_c0	-0.50828	0.69437	1	0.92553	0
cpd10516[e0]	Fe+3_e0	-0.51248	0.69584	11	1.4041	1.1762
cpd03443[c0]	3-Octaprenyl-4-hydroxybenzoate_c0	-0.5148	0.69665	3	1.2137	0.7806
cpd00063[c0]	Ca2+_c0	-0.51548	0.69689	2	1.119	2.1482
cpd00063[e0]	Ca2+_e0	-0.51548	0.69689	2	1.119	2.1482
cpd00443[c0]	ABEE_c0	-0.5164	0.69721	2	1.1181	0.031143
cpd00344[c0]	N-Formimino-L-glutamate_c0	-0.51828	0.69787	2	1.1163	1.4104
cpd00196[c0]	Acetylphosphate_c0	-0.52447	0.70002	3	1.2061	0.55287
cpd00911[c0]	6_phospho_D_glucono_1_5_lactone_c0	-0.54222	0.70617	2	1.0933	0.72253
cpd00219[c0]	Prephenate_c0	-0.56172	0.71285	11	1.3838	2.066
cpd00197[e0]	Protocatechuate_e0	-0.5773	0.71813	7	1.3191	0.87544
cpd02546[c0]	CMP-KDO_c0	-0.57953	0.71889	8	1.3381	1.8614
cpd00187[c0]	Methanamine_c0	-0.58814	0.72178	5	1.2578	1.1484
cpd00020[c0]	Pyruvate_c0	-0.59136	0.72286	47	1.4979	1.5377
cpd16540[c0]	5-Deoxy glucuronic acid_c0	-0.59247	0.72323	2	1.0449	0.31427
cpd02711[c0]	2_Keto_3_deoxy_6_phosphogluconate_c0	-0.599	0.72541	3	1.1475	1.0844
cpd00220[c0]	Riboflavin_c0	-0.61082	0.72934	2	1.0273	0.076542
cpd00428[c0]	2-Oxopropanal_c0	-0.62702	0.73468	3	1.1255	1.4216
cpd00233[c0]	(6R)-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	-0.63065	0.73586	2	1.0082	2.262
cpd00100[e0]	Glycerol_e0	-0.63442	0.7371	6	1.2638	1.0258
cpd12225[c0]	Dihydrolipolprotein_c0	-0.64096	0.73923	4	1.1749	1.6601
cpd00276[c0]	GLUM_c0	-0.64199	0.73956	10	1.3376	1.1171
cpd00524[c0]	2-Inosose_c0	-0.64436	0.74033	2	0.99506	1.1344
cpdCL4[c0]	Cardiolipin-1_2-(1-cis-vaccenoyl-2-palmitic)_c0	-0.64671	0.74109	1	0.7377	0
cpd00755[c0]	Hydroxymethylbilane_c0	-0.65792	0.7447	2	0.98203	3.3785
cpd01017[c0]	Cys-Gly_c0	-0.65847	0.74488	3	1.1008	1.1589
cpd00843[c0]	Tartronate semialdehyde_c0	-0.65905	0.74507	2	0.98094	0.5226
cpd00179[c0]	Maltose_c0	-0.66514	0.74702	6	1.2468	0.60176
cpd00013[e0]	NH4_e0	-0.66742	0.74775	1	0.70959	0
cpd02235[c0]	1-Pyrroline-2-carboxylate_c0	-0.68353	0.75287	2	0.95741	2.5262
cpd00481[c0]	Isobutyryl-CoA_c0	-0.68514	0.75337	4	1.1449	1.3156
cpd00760[c0]	2-Methylbutyryl-CoA_c0	-0.68514	0.75337	4	1.1449	1.3156
cpd00135[c0]	Homocysteine_c0	-0.68734	0.75407	3	1.0781	1.3405
cpd00138[c0]	D-Mannose_c0	-0.69169	0.75543	11	1.3305	1.5626
cpd00868[c0]	p_hydroxyphenylpyruvate_c0	-0.69285	0.7558	11	1.33	2.1882
cpd00094[c0]	2_Oxobutyrate_c0	-0.69895	0.75771	4	1.1355	2.1617
cpd00832[c0]	N-Acetyl-D-chondrosamine_c0	-0.70256	0.75883	9	1.2969	1.1091
cpd01524[c0]	D-Chondrosamine_c0	-0.70256	0.75883	9	1.2969	1.1091
cpd02557[c0]	Farnesylfarnesylgeraniol_c0	-0.7035	0.75913	2	0.93821	0.85281
cpd00176[c0]	2-keto-3-deoxygluconate_c0	-0.71517	0.76275	2	0.92699	1.4589
cpd00138[e0]	D-Mannose_e0	-0.71599	0.763	9	1.2908	1.7379
cpd02097[c0]	L-Glutamyl 5-phosphate_c0	-0.72196	0.76484	2	0.92047	2.1105
cpd00082[c0]	D_Fructose_c0	-0.72696	0.76637	12	1.3286	1.2485
cpd02182[c0]	(R)-S-Lactoylglutathione_c0	-0.72835	0.7668	2	0.91432	0.44794
cpd03832[c0]	Hydrogenobyrinate_c0	-0.73034	0.76741	2	0.91242	3.2858
cpd00266[e0]	(R)-carnitine_e0	-0.73539	0.76895	6	1.2078	1.3322
cpd10516[c0]	Fe+3_c0	-0.74222	0.77102	13	1.334	1.1924
cpd00653[c0]	D-Galactonate_c0	-0.74364	0.77145	4	1.105	0.82263
cpd00001[c0]	H2O_c0	-0.74703	0.77248	542	1.5711	1.3607
cpd03423[c0]	alpha-Ribazole_c0	-0.75453	0.77474	1	0.59139	0
cpd08928[c0]	L-Threonine phosphate_c0	-0.75453	0.77474	1	0.59139	0
cpdSL22[c0]	1-cis-vaccenoyl-2-steric-sn-glycerol-3-phosphate_c0	-0.75532	0.77497	2	0.8884	0.75199
cpd00266[c0]	(R)-carnitine_c0	-0.76269	0.77718	7	1.2237	1.2168
cpd00485[c0]	D-Mannose1-phosphate_c0	-0.77405	0.78055	1	0.5649	0
cpd00931[c0]	5-Amino-6--5-phosphoribosylaminouracil_c0	-0.77776	0.78165	1	0.55987	0
cpd20885[c0]	Turanose_c0	-0.77861	0.7819	5	1.1418	0.60831
cpd00020[e0]	Pyruvate_e0	-0.78037	0.78241	7	1.2146	1.1131
cpd03761[c0]	Precorrin 6A_c0	-0.79313	0.78615	2	0.85205	0.94245
cpd03834[c0]	Precorrin 4_c0	-0.79368	0.78631	2	0.85152	0.60264
cpd00024[c0]	2-Oxoglutarate_c0	-0.7941	0.78643	20	1.3735	1.7754
cpd00289[c0]	Geranylgeranyl diphosphate_c0	-0.79475	0.78662	1	0.53682	0
cpd02168[c0]	Prephytoene diphosphate_c0	-0.79475	0.78662	1	0.53682	0
cpd03205[c0]	Phytoene_c0	-0.79475	0.78662	1	0.53682	0
cpd00644[c0]	PAN_c0	-0.79811	0.7876	2	0.84727	1.8342
cpd02720[c0]	5-Amino-6--5-phosphoribitylaminouracil_c0	-0.7991	0.78788	2	0.84632	0.4051
cpd00152[e0]	Agmatine_e0	-0.80197	0.78871	4	1.0653	1.3314
cpdNFIM18[c0]	Acylated_deacetylated tetra-GlcNac_c0	-0.8099	0.791	2	0.83593	1.8147
cpd00142[e0]	Acetoacetate_e0	-0.81174	0.79153	5	1.1217	1.2653
cpd00797[e0]	R_3_Hydroxybutanoate_e0	-0.81174	0.79153	5	1.1217	1.2653
cpd00152[c0]	Agmatine_c0	-0.82028	0.79397	8	1.2227	0.95016
cpd11478a[c0]	R_3_Hydroxybutanoyl_acyl_carrier_proteinXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11479a[c0]	D_3_Hydroxyhexanoyl_acpXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11480a[c0]	D_3_Hydroxydodecanoyl_acpXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11481a[c0]	R_3_hydroxypalmitoyl_acyl_carrierprotein_XL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11482a[c0]	R_3_Hydroxydecanoyl_acyl_carrier_proteinXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11483a[c0]	R_3_Hydroxyoctanoyl_acyl_carrier_proteinXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11484a[c0]	HMAXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd11571a[c0]	3_Hydroxyoctodecanoyl_ACPXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpdVLCFA10[c0]	3_Hydroxy_C24_ACPXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpdVLCFA14[c0]	3_Hydroxy_C26_ACPXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpdVLCFA2[c0]	3_Hydroxy_C20_ACPXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpdVLCFA6[c0]	3_Hydroxy_C22_ACPXL_c0	-0.82322	0.79481	2	0.82313	1.1411
cpd00128[c0]	Adenine_c0	-0.82658	0.79576	10	1.2579	1.6237
cpd00205[c0]	K+_c0	-0.82971	0.79665	4	1.0464	1.0337
cpd00205[e0]	K+_e0	-0.82971	0.79665	4	1.0464	1.0337
cpd03884[c0]	D-Psicose_c0	-0.83082	0.79696	5	1.11	1.3279
cpd00227[e0]	L-Homoserine_e0	-0.83277	0.79751	4	1.0444	1.5053
cpd00179[e0]	Maltose_e0	-0.83988	0.79951	3	0.95818	0.78028
cpd20885[e0]	Turanose_e0	-0.83988	0.79951	3	0.95818	0.78028
cpd00630[c0]	3-Oxoadipate_c0	-0.84686	0.80146	3	0.95269	1.7743
cpd00122[c0]	N-Acetyl-D-glucosamine_c0	-0.84731	0.80159	8	1.2097	1.1243
cpd00284[c0]	6_Phospho_D_gluconate_c0	-0.85722	0.80434	4	1.0277	1.2708
cpd00034[c0]	Zn2+_c0	-0.85815	0.80459	4	1.0271	1.9453
cpd00034[e0]	Zn2+_e0	-0.85815	0.80459	4	1.0271	1.9453
cpd00208[e0]	LACT_e0	-0.86319	0.80598	7	1.172	1.0008
cpd02274[e0]	Methyl beta-D-galactoside_e0	-0.86319	0.80598	7	1.172	1.0008
cpd04349[e0]	Lactulose_e0	-0.86319	0.80598	7	1.172	1.0008
cpd24416[e0]	methyl alpha-D-galactoside_e0	-0.86319	0.80598	7	1.172	1.0008
cpd24453[e0]	3-O-b-D-galactopyranosyl-D-arabinose_e0	-0.86319	0.80598	7	1.172	1.0008
cpd02234[c0]	R_3_Hydroxybutanoyl_CoA_c0	-0.87576	0.80942	4	1.0151	1.7519
cpd00873[c0]	Nicotinate ribonucleotide_c0	-0.89607	0.81489	4	1.0013	1.6396
cpdSL8[c0]	Sulfoquinovosyl-1-cis-vaccenoyl-2-palmitic_c0	-0.8997	0.81586	3	0.91116	1.5822
cpd00202[c0]	DMAPP_c0	-0.89993	0.81592	2	0.74938	1.0864
cpd00441[c0]	(CH3)3N_c0	-0.90083	0.81616	1	0.39287	0
cpd02211[c0]	L-2-Amino-acetoacetate_c0	-0.90125	0.81627	2	0.74812	0.79913
cpd00079[c0]	D_glucose_6_phosphate_c0	-0.90488	0.81724	5	1.0649	1.2134
cpd02691[c0]	2-methyl-3-hydroxy-butyryl-CoA_c0	-0.90491	0.81724	5	1.0649	1.6277
cpd00876[c0]	3-Hydroxyisobutyrate_c0	-0.90814	0.8181	2	0.7415	1.7893
cpd00139[c0]	Glycolate_c0	-0.9178	0.82064	7	1.1439	1.4774
cpd03839[c0]	Precorrin 5_c0	-0.91838	0.82079	2	0.73165	0.77217
cpd14698[c0]	3-Methyl-1-hydroxybutyl-TPP_c0	-0.92405	0.82227	2	0.7262	0.27918
cpd14700[c0]	2-Methyl-1-hydroxypropyl-TPP_c0	-0.92405	0.82227	2	0.7262	0.27918
cpd14702[c0]	2-Methyl-1-hydroxybutyl-TPP_c0	-0.92405	0.82227	2	0.7262	0.27918
cpd00425[c0]	(CH3)2NH_c0	-0.93098	0.82407	5	1.0491	1.0407
cpd03091[c0]	5'-Deoxyadenosine_c0	-0.93508	0.82513	2	0.7156	3.4851
cpd00449c[c0]	Dihydrolipoamide_c0	-0.93924	0.8262	2	0.7116	1.9935
cpd08301[c0]	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	-0.94163	0.82681	2	0.7093	0.67279
cpd01507[c0]	3-Oxoadipyl-CoA_c0	-0.94301	0.82716	3	0.87712	1.7667
cpd00956[c0]	1_2_carboxyphenylamino_1_deoxyribulose_5_phosphate_c0	-0.95102	0.8292	2	0.70028	0.017008
cpd00519[c0]	D-methylmalonyl-CoA_c0	-0.97225	0.83454	4	0.94941	0.80732
cpd03189[c0]	3_Carboxy_1_hydroxypropyl_ThPP_c0	-0.97657	0.83561	1	0.29011	0
cpd00093[c0]	Anthranilate_c0	-0.9901	0.83894	2	0.66271	0.23309
cpd00029[e0]	Acetate_e0	-0.99189	0.83937	1	0.26933	0
cpd00139[e0]	Glycolate_e0	-0.99189	0.83937	1	0.26933	0
cpd00141[e0]	Propionate_e0	-0.99189	0.83937	1	0.26933	0
cpd00159[e0]	L-Lactate_e0	-0.99189	0.83937	1	0.26933	0
cpd00891[c0]	L-methylmalonyl-CoA_c0	-0.99635	0.84046	2	0.6567	0.58232
cpd02605[c0]	2_isopropyl_3_oxosuccinate_c0	-0.99638	0.84047	1	0.26323	0
cpd00504[c0]	LL_2_6_Diaminopimelate_c0	-0.99948	0.84122	2	0.65369	2.1158
cpd03897[c0]	(4aS_6R)-4a-hydroxy-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	-1.009	0.84351	2	0.64457	2.7764
cpd02125[c0]	Tiglyl-CoA_c0	-1.0097	0.84367	7	1.0966	1.2409
cpd02187[c0]	Methacrylyl-CoA_c0	-1.0097	0.84367	7	1.0966	1.2409
cpd00098[e0]	Choline_e0	-1.0199	0.84611	3	0.81667	1.2938
cpd00447[e0]	Betaine aldehyde_e0	-1.0199	0.84611	3	0.81667	1.2938
cpd00540[e0]	BET_e0	-1.0199	0.84611	3	0.81667	1.2938
cpdLPS1[c0]	dTDP-L-lyxo-6d-4-hexulose_c0	-1.0215	0.84649	2	0.63251	2.6688
cpd00509[c0]	deoxyribose-1-phosphate_c0	-1.0349	0.84965	3	0.80485	1.7535
cpd00858[c0]	L-Glutamate5-semialdehyde_c0	-1.0432	0.85158	2	0.61164	2.5473
cpd00832[e0]	N-Acetyl-D-chondrosamine_e0	-1.0518	0.85355	8	1.1117	1.0262
cpd01524[e0]	D-Chondrosamine_e0	-1.0518	0.85355	8	1.1117	1.0262
cpd00100[c0]	Glycerol_c0	-1.0533	0.85389	9	1.1377	0.90647
cpd00238[c0]	Sedoheptulose7_phosphate_c0	-1.0544	0.85415	2	0.60088	0.46571
cpd00031[c0]	GDP_c0	-1.0624	0.85596	14	1.2302	1.443
cpd02642[c0]	N_5_phosphoribosyl_anthranilate_c0	-1.0625	0.856	2	0.59307	0.1346
cpd00299[c0]	dUMP_c0	-1.0726	0.85827	7	1.0643	1.7873
cpd00811[c0]	(CH3)3NO_c0	-1.0794	0.8598	3	0.76987	0.34954
cpd00293[c0]	N-Acetyl-D-glucosamine 6-phosphate_c0	-1.0888	0.86188	2	0.56782	2.7244
cpd02552[c0]	n_acetylglutamyl_phosphate_c0	-1.0916	0.86249	2	0.56516	3.4791
cpd00366[c0]	Ribitol_c0	-1.0989	0.8641	5	0.9468	2.1016
cpd03279[c0]	Deoxyinosine_c0	-1.1117	0.86686	2	0.54583	0.27081
cpd00009[e0]	Phosphate_e0	-1.1157	0.86773	4	0.85173	0.20706
cpdXYL1P[c0]	L-xylulose 1-phosphate_c0	-1.121	0.86885	1	0.094204	0
cpd00810[c0]	Orotidylic acid_c0	-1.1351	0.87183	2	0.52333	1.3159
cpd03884[e0]	D-Psicose_e0	-1.1464	0.87418	4	0.83087	1.3533
cpd00122[e0]	N-Acetyl-D-glucosamine_e0	-1.1465	0.8742	7	1.0262	1.0772
cpd00276[e0]	GLUM_e0	-1.1465	0.8742	7	1.0262	1.0772
cpd02631[c0]	DKDI_c0	-1.1512	0.87518	2	0.50782	0.44534
cpd01298[c0]	Aminoacetone_c0	-1.1584	0.87665	1	0.043416	0
cpd00095[c0]	Glycerone_phosphate_c0	-1.166	0.87819	20	1.2605	1.6287
cpd04242[c0]	DKH_c0	-1.1725	0.8795	2	0.48739	1.1028
cpd00081[c0]	Sulfite_c0	-1.1832	0.88164	6	0.95942	0.9764
cpd00540[c0]	BET_c0	-1.1956	0.88408	5	0.88791	0.94822
cpd00383[c0]	Shikimate_c0	-1.2243	0.88958	3	0.65599	2.0923
cpd07061[c0]	Stachydrine_c0	-1.2252	0.88975	11	1.1114	1.3512
cpd02626[c0]	1-Pyrroline-4-hydroxy-2-carboxylate_c0	-1.2379	0.89212	4	0.76858	2.1066
cpd00314[c0]	D-Mannitol_c0	-1.2415	0.8928	5	0.85994	0.68391
cpd00087[c0]	Tetrahydrofolate_c0	-1.2575	0.89571	20	1.2327	1.114
cpd03518[c0]	Formamidopyrimidine nucleoside triphosphate_c0	-1.2626	0.89663	1	-0.097961	0
cpd03519[c0]	2_5-Diaminopyrimidine nucleoside triphosphate_c0	-1.2626	0.89663	1	-0.097961	0
cpd03666[c0]	2_5-Diamino-6-(5'-triphosphoryl-3'_4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine_c0	-1.2626	0.89663	1	-0.097961	0
cpd00306[c0]	Xylitol_c0	-1.2705	0.89804	5	0.84234	2.4741
cpd00101[c0]	ribose_5_phosphate_c0	-1.2731	0.89851	9	1.038	1.5689
cpd00136[c0]	4-Hydroxybenzoate_c0	-1.2762	0.89905	6	0.90786	1.4815
cpd00048[c0]	Sulfate_c0	-1.281	0.8999	11	1.0885	1.6122
cpd00334[c0]	L-Lactaldehyde_c0	-1.291	0.90164	1	-0.13648	0
cpd00201[c0]	10-Formyltetrahydrofolate_c0	-1.3001	0.90322	6	0.89457	1.4664
cpd00722[c0]	O_Acetyl_L_serine_c0	-1.3176	0.90618	3	0.58264	0.57292
cpd02036[c0]	dTDP-6-deoxy-beta-L-talose_c0	-1.3196	0.90651	2	0.34597	2.2636
cpd00932[c0]	5_O__1_Carboxyvinyl_3_phosphoshikimate_c0	-1.3224	0.90698	3	0.57891	0.59314
cpd00330[c0]	Dihydrofolate_c0	-1.3259	0.90757	3	0.57612	1.1146
cpdFe4S4[c0]	iron-sulfur-cluster_c0	-1.3645	0.9138	3	0.54575	1.2632
cpd00221[c0]	D-Lactate_c0	-1.3739	0.91526	3	0.5384	1.6037
cpd12836[c0]	poly-beta-hydroxybutyrate	-1.3771	0.91576	4	0.67379	1.4728
cpd03802[c0]	Homospermidine_c0	-1.3839	0.91681	11	1.0462	1.2208
cpd00314[e0]	D-Mannitol_e0	-1.3842	0.91686	4	0.66894	0.61679
cpd00417[e0]	L-Lyxitol_e0	-1.3842	0.91686	4	0.66894	0.61679
cpd00588[e0]	Sorbitol_e0	-1.3842	0.91686	4	0.66894	0.61679
cpd01171[e0]	Galactitol_e0	-1.3842	0.91686	4	0.66894	0.61679
cpd01307[e0]	D-Lyxitol_e0	-1.3842	0.91686	4	0.66894	0.61679
cpd01324[c0]	L_Histidinal_c0	-1.3877	0.91739	1	-0.26777	0
cpdVICB[c0]	vicibactin_c0	-1.3955	0.91856	7	0.89811	1.1079
cpd00851[c0]	trans-4-Hydroxy-L-proline_c0	-1.4022	0.91958	10	1.0093	1.4895
cpd02721[c0]	DKHP_c0	-1.4059	0.92012	1	-0.29239	0
cpdSL23[c0]	1-cis-vaccenoyl-2-steric-sn-glycerol_c0	-1.4256	0.923	3	0.49779	0.92028
cpdSL7[c0]	1-cis-vaccenoyl-2-palmitic_c0	-1.4256	0.923	3	0.49779	0.92028
cpdVICB[e0]	vicibactin_e0	-1.4424	0.9254	6	0.81567	1.1899
cpd01882[c0]	Isovaleryl-CoA_c0	-1.4544	0.92708	3	0.47514	1.5794
cpd00683[c0]	Dihydropteroate_c0	-1.456	0.9273	2	0.21484	1.3085
cpd01171[c0]	Galactitol_c0	-1.4754	0.92995	5	0.71753	0.54509
cpd00447[c0]	Betaine aldehyde_c0	-1.4943	0.93246	5	0.70601	0.93193
cpd08210[c0]	ADC_c0	-1.4953	0.93258	2	0.17705	1.2997
