REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00024[c0]	2-Oxoglutarate_c0	-0.93922	0.82619	4	-0.045888	1.0207
cpd00072[c0]	D_fructose_6_phosphate_c0	-0.9479	0.82841	7	0.089811	0.93205
cpd00076[c0]	Sucrose_c0	-0.95329	0.82978	6	0.053602	1.153
cpd00023[c0]	L-Glutamate_c0	-0.95446	0.83007	20	0.27235	1.3168
cpd26730[c0]	UDP-N-acetyl-beta-L-quinovosaminec0	-0.95451	0.83009	1	-0.64631	0
cpdOL1[c0]	Lyso-ornithine-1-palmitic_c0	-0.95451	0.83009	1	-0.64631	0
cpdOL2[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl_c0	-0.95451	0.83009	1	-0.64631	0
cpdOL3[c0]	Lyso-ornithine-1-steric_c0	-0.95451	0.83009	1	-0.64631	0
cpdOL4[c0]	Ornithine-1-steric-2-palmitoleoyl_c0	-0.95451	0.83009	1	-0.64631	0
cpdOL7[c0]	Lyso-ornithine-1-cis-vaccenoyl_c0	-0.95451	0.83009	1	-0.64631	0
cpdOL8[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl_c0	-0.95451	0.83009	1	-0.64631	0
cpdOL9[c0]	Ornithine-1-steric-2-cis-vaccenoyl_c0	-0.95451	0.83009	1	-0.64631	0
cpdUS12[c0]	palmitoleoyl-ACP_c0	-0.95451	0.83009	1	-0.64631	0
cpd00805[c0]	D-Tagatose 6-phosphate_c0	-0.96924	0.83379	4	-0.064559	1.2904
cpdRIB1P[c0]	D-Ribulose 1-phosphate	-0.97205	0.83449	1	-0.66801	0
cpd00248[e0]	L-quinate_e0	-0.98586	0.8379	4	-0.074897	1.2315
cpd00793[c0]	Thiamine phosphate_c0	-0.99399	0.83989	2	-0.33826	1.6048
cpd00516[c0]	meso_2_6_Diaminopimelate_c0	-1.0012	0.84164	1	-0.70408	0
cpd00722[c0]	O_Acetyl_L_serine_c0	-1.0014	0.84168	1	-0.70432	0
cpd00235[c0]	D-mannose-6-phosphate_c0	-1.0057	0.84271	1	-0.7096	0
cpd03607[c0]	4-(Phosphonooxy)-threonine_c0	-1.0171	0.84544	1	-0.72369	0
cpd04539[c0]	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	-1.0171	0.84544	1	-0.72369	0
cpd02203[c0]	D-Erythritol 4-phosphate_c0	-1.0317	0.84889	1	-0.74179	0
cpd00239[c0]	H2S_c0	-1.034	0.84943	2	-0.37351	0.46783
cpd00630[c0]	3-Oxoadipate_c0	-1.052	0.8536	2	-0.38937	0.14343
cpd01620[c0]	Precorrin 2_c0	-1.0554	0.85438	2	-0.39239	1.5597
cpd00219[c0]	Prephenate_c0	-1.0694	0.85757	3	-0.22837	1.1675
cpd00616[c0]	Pretyrosine_c0	-1.0694	0.85757	3	-0.22837	1.1675
cpd00201[c0]	10-Formyltetrahydrofolate_c0	-1.0791	0.85974	3	-0.23533	0.46146
cpd00138[e0]	D-Mannose_e0	-1.1084	0.86615	6	-0.02534	1.6964
cpd01775[c0]	Phosphoribosyl_ATP_c0	-1.1139	0.86735	1	-0.84353	0
cpd00443[c0]	ABEE_c0	-1.1145	0.86747	1	-0.84426	0
cpd00683[c0]	Dihydropteroate_c0	-1.1145	0.86747	1	-0.84426	0
cpd00581[c0]	Urocanate_c0	-1.1267	0.87006	2	-0.45515	0.28044
cpd00139[c0]	Glycolate_c0	-1.1411	0.87309	4	-0.17146	1.5447
cpd00520[c0]	2-Dehydro-3-deoxy-L-pentonate_c0	-1.1607	0.87712	1	-0.90136	0
cpd02626[c0]	1-Pyrroline-4-hydroxy-2-carboxylate_c0	-1.1607	0.87712	1	-0.90136	0
cpd00396[c0]	L-Rhamnose_c0	-1.1951	0.88397	2	-0.51544	1.0736
cpd00396[e0]	L-Rhamnose_e0	-1.1951	0.88397	2	-0.51544	1.0736
cpdNFIM10[c0]	Oxo_acyl_NodF_14_1_reduced_c0	-1.2208	0.88892	2	-0.5381	1.5786
cpdNFIM13[c0]	Oxo_acyl_NodF_16_2_reduced_c0	-1.2208	0.88892	2	-0.5381	1.5786
cpdNFIM16[c0]	Oxo_acyl_NodF_18_3_reduced_c0	-1.2208	0.88892	2	-0.5381	1.5786
cpd00223[c0]	Glycerate_c0	-1.2529	0.89488	6	-0.098908	0.80898
cpd00274[c0]	Citrulline_c0	-1.3074	0.90446	1	-1.0829	0
cpd02152[c0]	L_Argininosuccinate_c0	-1.3074	0.90446	1	-1.0829	0
cpd00080[e0]	Glycerol_3_phosphate_e0	-1.3311	0.90842	2	-0.63526	0.10304
cpd00699[c0]	5_Dehydroquinate_c0	-1.3661	0.91405	1	-1.1555	0
cpd00096[c0]	CDP_c0	-1.3846	0.91691	1	-1.1784	0
cpd00206[c0]	dCMP_c0	-1.3846	0.91691	1	-1.1784	0
cpd00533[c0]	dCDP_c0	-1.3846	0.91691	1	-1.1784	0
cpdNFIM12[c0]	Oxo_acyl_NodF_16_2_c0	-1.3989	0.91907	3	-0.46508	1.1233
cpdNFIM15[c0]	Oxo_acyl_NodF_18_3_c0	-1.3989	0.91907	3	-0.46508	1.1233
cpdNFIM9[c0]	Oxo_acyl_NodF_14_1_c0	-1.3989	0.91907	3	-0.46508	1.1233
cpd00129[c0]	L_Proline_c0	-1.4483	0.92623	9	-0.059573	1.2346
cpd00589[c0]	D-Tagatose_c0	-1.4537	0.92699	8	-0.10026	0.86968
cpd00248[c0]	L-quinate_c0	-1.4882	0.93165	5	-0.29101	1.1708
cpd00179[c0]	Maltose_c0	-1.5079	0.93422	1	-1.3309	0
cpd00179[e0]	Maltose_e0	-1.5079	0.93422	1	-1.3309	0
cpd20885[c0]	Turanose_c0	-1.5079	0.93422	1	-1.3309	0
cpd20885[e0]	Turanose_e0	-1.5079	0.93422	1	-1.3309	0
cpd00306[c0]	Xylitol_c0	-1.5288	0.93685	3	-0.55849	1.5094
cpd00094[c0]	2_Oxobutyrate_c0	-1.5618	0.94083	4	-0.43304	2.0537
cpdVICB3[c0]	N2-acetyl-N5-hydroxy-N5-(D-3-hydroxybutyryl)-ornithine_c0	-1.588	0.94386	1	-1.43	0
cpd02036[c0]	dTDP-6-deoxy-beta-L-talose_c0	-1.5902	0.94411	1	-1.4327	0
cpdLPS1[c0]	dTDP-L-lyxo-6d-4-hexulose_c0	-1.5902	0.94411	1	-1.4327	0
cpd08287[c0]	4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	-1.6028	0.94551	1	-1.4483	0
cpd08288[c0]	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	-1.6028	0.94551	1	-1.4483	0
cpd00076[e0]	Sucrose_e0	-1.6042	0.94567	4	-0.45943	0.7065
cpd01262[c0]	Amylotriose_c0	-1.6042	0.94567	4	-0.45943	0.7065
cpd01262[e0]	Amylotriose_e0	-1.6042	0.94567	4	-0.45943	0.7065
cpd11830[c0]	S-Aminomethyldihydrolipoylprotein_c0	-1.6051	0.94577	1	-1.4511	0
cpd10516[c0]	Fe+3_c0	-1.6054	0.9458	4	-0.46018	1.2825
cpd10516[e0]	Fe+3_e0	-1.6054	0.9458	4	-0.46018	1.2825
cpd02894[c0]	4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0	-1.6228	0.94768	1	-1.473	0
cpdVICB[c0]	vicibactin_c0	-1.6274	0.94818	3	-0.62933	0.9611
cpd00100[c0]	Glycerol_c0	-1.6711	0.95265	3	-0.66071	1.565
cpd00125[c0]	5_10_Methylenetetrahydrofolate_c0	-1.6738	0.95292	3	-0.66267	0.69794
cpd00138[c0]	D-Mannose_c0	-1.6943	0.95489	8	-0.20611	1.4724
cpd00100[e0]	Glycerol_e0	-1.737	0.9588	2	-0.99289	2.0582
cpd00009[e0]	Phosphate_e0	-1.7751	0.96206	1	-1.6614	0
cpd02235[c0]	1-Pyrroline-2-carboxylate_c0	-1.8034	0.96434	1	-1.6964	0
cpd00299[c0]	dUMP_c0	-1.8063	0.96456	2	-1.0539	1.3151
cpd11620[c0]	Reducedferredoxin_c0	-1.8149	0.96523	9	-0.21158	1.3893
cpd11621[c0]	Oxidizedferredoxin_c0	-1.8149	0.96523	9	-0.21158	1.3893
cpd00161[c0]	L_Threonine_c0	-1.8569	0.96834	4	-0.61657	1.9622
cpd10515[e0]	Fe+2_e0	-1.8634	0.9688	1	-1.7706	0
cpd02311[c0]	4-Imidazolone-5-propanoate_c0	-1.8764	0.9697	3	-0.80822	0.64288
cpd00005[c0]	NADPH_c0	-1.8829	0.97015	26	0.078331	1.0449
cpd00006[c0]	NADP_c0	-1.8829	0.97015	26	0.078331	1.0449
cpd00366[c0]	Ribitol_c0	-1.8873	0.97044	4	-0.63546	1.525
cpd03114[c0]	3-Oxopalmitoyl-CoA_c0	-1.9541	0.97466	2	-1.1842	1.92
cpd03117[c0]	3-Oxododecanoyl-CoA_c0	-1.9541	0.97466	2	-1.1842	1.92
cpd03119[c0]	3-Oxodecanoyl-CoA_c0	-1.9541	0.97466	2	-1.1842	1.92
cpd03121[c0]	3-Oxooctanoyl-CoA_c0	-1.9541	0.97466	2	-1.1842	1.92
cpd03123[c0]	3-Oxohexanoyl-CoA_c0	-1.9541	0.97466	2	-1.1842	1.92
cpd12689[c0]	3-Oxotetradecanoyl-CoA_c0	-1.9541	0.97466	2	-1.1842	1.92
cpd00358[c0]	dUTP_c0	-2.0358	0.97911	1	-1.9839	0
cpd00012[c0]	PPi_c0	-2.0617	0.98038	11	-0.2382	1.2125
cpd00042[c0]	GSH_c0	-2.0647	0.98053	4	-0.74583	1.7497
cpd00589[e0]	D-Tagatose_e0	-2.0867	0.98154	6	-0.52332	0.39608
cpd00366[e0]	Ribitol_e0	-2.0931	0.98183	3	-0.96396	1.6856
cpd00306[e0]	Xylitol_e0	-2.0943	0.98188	2	-1.3077	1.0901
cpd00392[e0]	Phycite_e0	-2.0943	0.98188	2	-1.3077	1.0901
cpd00344[c0]	N-Formimino-L-glutamate_c0	-2.1358	0.98365	2	-1.3443	0.24052
cpd08301[c0]	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	-2.145	0.98402	1	-2.119	0
cpd08615[c0]	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	-2.145	0.98402	1	-2.119	0
cpd00528[c0]	N2_c0	-2.1799	0.98537	8	-0.4198	1.3266
cpd03802[c0]	Homospermidine_c0	-2.1799	0.98537	8	-0.4198	1.3266
cpd11640[c0]	H2_c0	-2.1799	0.98537	8	-0.4198	1.3266
cpdSymCoF[c0]	Symbiosis cofactors_c0	-2.1799	0.98537	8	-0.4198	1.3266
cpd00392[c0]	Phycite_c0	-2.309	0.98953	3	-1.1191	0.83723
cpd00279[c0]	Acetoacetyl_CoA_c0	-2.4868	0.99356	1	-2.5418	0
cpd00040[c0]	Glyoxalate_c0	-2.8977	0.99812	6	-0.93613	1.9967
cpd01017[c0]	Cys-Gly_c0	-3.0423	0.99883	2	-2.143	1.1634
REPORTER METABOLITES USING TEST TYPE: only down
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpdLipAcodp2[c0]	oligosaccharide_dephosphorylated_GalA added_c0	3.3981	0.00033922	2	4.1544	0.12852
cpd00067[e0]	H_e0	3.2983	0.00048642	41	1.7144	1.0187
cpd03187[c0]	Oxalosuccinate_c0	3.1046	0.00095266	1	5.0547	0
cpd00260[c0]	Isocitrate_c0	2.9621	0.0015279	2	3.7563	1.8362
cpd00116[c0]	Methanol_c0	2.7956	0.0025903	3	3.1428	1.0077
cpd15561[c0]	Ubiquinol_8_c0	2.6673	0.0038233	21	1.8011	0.76858
cpd15560[c0]	Ubiquinone_8_c0	2.6086	0.0045462	22	1.7696	0.76446
cpd00154[c0]	Xylose_c0	2.2881	0.011067	7	2.1713	0.46857
cpd00154[e0]	Xylose_e0	2.2665	0.011709	6	2.2403	0.47281
cpd00286[c0]	Undecaprenylphosphate_c0	2.2558	0.012041	2	3.1116	1.9884
cpd00014[c0]	UDP_c0	2.2146	0.013394	34	1.5425	1.2056
cpd00626[c0]	dTDPglucose_c0	2.1956	0.014061	2	3.0566	2.48
cpdLipAcodp3[c0]	oligosaccharide_dephosphorylated_GalA added_oxidised_c0	2.1284	0.01665	2	2.9954	1.5106
cpd00144[c0]	UDPglucuronate_c0	2.1164	0.017155	15	1.7532	0.75598
cpd00185[c0]	D-arabinose_c0	2.114	0.017259	5	2.2754	1.2785
cpd02968[c0]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine_c0	2.098	0.017953	2	2.9676	2.1922
cpdLPS2[c0]	3-acetimidoylamino-3-deoxy-d-gluco-hexuronic acid_c0	2.0277	0.021296	7	2.0441	0.61979
cpd00477[c0]	N_Acetyl_L_glutamate_c0	1.9851	0.023565	2	2.8645	2.2483
cpd11492a[c0]	Malonyl_acyl_carrier_protein_XL_c0	1.9225	0.027269	4	2.2906	1.3767
cpd00109[c0]	Cytochrome_c3_c0	1.9077	0.028213	12	1.7634	1.0831
cpd00110[c0]	Cytochrome_c2_c0	1.9077	0.028213	12	1.7634	1.0831
cpd00024[c0]	2-Oxoglutarate_c0	1.8852	0.0297	16	1.6597	1.3772
cpd00498[c0]	2_Aceto_2_hydroxybutanoate_c0	1.8595	0.031479	1	3.4508	0
cpd00668[c0]	ALCTT_c0	1.8595	0.031479	1	3.4508	0
cpd00712[c0]	2-Dehydropantoate_c0	1.8595	0.031479	1	3.4508	0
cpd02569[c0]	2_Oxo_3_hydroxyisovalerate_c0	1.8595	0.031479	1	3.4508	0
cpd10162[c0]	R_3_Hydroxy_3_methyl_2_oxopentanoate_c0	1.8595	0.031479	1	3.4508	0
cpd00128[c0]	Adenine_c0	1.8549	0.031803	5	2.1257	1.445
cpd00061[c0]	Phosphoenolpyruvate_c0	1.8113	0.035048	22	1.5503	0.80948
cpdEPS[c0]	exopolysaccharides_c0	1.8102	0.035136	18	1.6026	0.60321
cpd02843[c0]	D_erythro_imidazol_glycerol_phosphate_c0	1.7878	0.036902	3	2.3892	1.8623
cpd00900[c0]	GDP-4-dehydro-alpha-D-rhamnose_c0	1.7758	0.037884	2	2.6734	0.5179
cpd00177[c0]	dADP_c0	1.7714	0.038248	4	2.1932	0.92064
cpd00415[c0]	Quinol_c0	1.7545	0.03967	1	3.3156	0
cpd01553[c0]	Saligenin_c0	1.7545	0.03967	1	3.3156	0
cpd11467[c0]	(2E)-Tetradecenoyl-[acp]_c0	1.7449	0.040499	3	2.3571	0.75272
cpd11469[c0]	(2E)-Dodecenoyl-[acp]_c0	1.7449	0.040499	3	2.3571	0.75272
cpd11471[c0]	(2E)-Octenoyl-[acp]_c0	1.7449	0.040499	3	2.3571	0.75272
cpd11473[c0]	(2E)-Hexenoyl-[acp]_c0	1.7449	0.040499	3	2.3571	0.75272
cpd11475[c0]	2E_Decenoyl_acp_c0	1.7449	0.040499	3	2.3571	0.75272
cpd11477[c0]	(2E)-Hexadecenoyl-[acp]_c0	1.7449	0.040499	3	2.3571	0.75272
cpd11572[c0]	trans-Octodec-2-enoyl-ACP_c0	1.7449	0.040499	3	2.3571	0.75272
cpd00026[c0]	UDP-glucose	1.7242	0.042339	18	1.5764	0.7052
cpd00295[c0]	dGDP_c0	1.7068	0.043929	3	2.3286	1.0777
cpd09879[c0]	S-(Hydroxymethyl)glutathione_c0	1.6934	0.045192	1	3.2368	0
cpd00345[c0]	5_Methyltetrahydrofolate_c0	1.6899	0.045523	2	2.595	0.72509
cpd02745[c0]	alpha-D-Galactosyl-diphosphoundecaprenol_c0	1.6632	0.048141	14	1.6264	0.5965
cpd00185[e0]	D-arabinose_e0	1.6321	0.051327	3	2.2727	0.35159
cpd00224[e0]	L-Arabinose_e0	1.6321	0.051327	3	2.2727	0.35159
cpd00158[c0]	CELB_c0	1.5928	0.0556	5	1.9743	2.1845
cpd05158[c0]	Gentiobiose_c0	1.5928	0.0556	5	1.9743	2.1845
cpd11603[c0]	beta-methylglucoside_c0	1.5928	0.0556	5	1.9743	2.1845
cpd00655[c0]	Dephospho-CoA_c0	1.5833	0.056673	1	3.0951	0
cpd00834[c0]	Phosphopantetheine_c0	1.5833	0.056673	1	3.0951	0
cpd02498[c0]	2_3_Dihydroxy_isovalerate_c0	1.5671	0.058548	2	2.4829	1.3688
cpd02535[c0]	2_3_Dihydroxy_3_methylvalerate_c0	1.5671	0.058548	2	2.4829	1.3688
cpd00138[c0]	D-Mannose_c0	1.5454	0.061129	3	2.2078	0.65735
cpd00138[e0]	D-Mannose_e0	1.5454	0.061129	3	2.2078	0.65735
cpd24425[c0]	methyl beta-D-xylopyranoside_c0	1.5454	0.061129	3	2.2078	0.65735
cpd24425[e0]	methyl beta-D-xylopyranoside_e0	1.5454	0.061129	3	2.2078	0.65735
cpd03919[c0]	Adenosyl cobinamide phosphate_c0	1.5067	0.065944	1	2.9964	0
cpd03920[c0]	Adenosylcobinamide-GDP_c0	1.5067	0.065944	1	2.9964	0
cpd01092[c0]	Allantoin_c0	1.5042	0.066264	1	2.9931	0
cpd11465[c0]	But-2-enoyl-[acyl-carrier protein]_c0	1.4934	0.067672	2	2.4156	1.0548
cpdUS11[c0]	trans-delta-3-cis-delta-9-hexadecenoyl-ACP_c0	1.4934	0.067672	2	2.4156	1.0548
cpdUS15[c0]	(2-trans-11-cis)-vaccen-2-enoyl-ACP_c0	1.4934	0.067672	2	2.4156	1.0548
cpdUS3[c0]	(3E_5Z)-dodeca-3_5-dienoyl-ACP_c0	1.4934	0.067672	2	2.4156	1.0548
cpdUS7[c0]	trans-delta-3-cis-delta-7-tetradecenoyl-ACP_c0	1.4934	0.067672	2	2.4156	1.0548
cpd11479[c0]	D-3-Hydroxyhexanoyl-[acp]_c0	1.488	0.068375	3	2.1649	1.0361
cpd11480[c0]	D-3-Hydroxydodecanoyl-[acp]_c0	1.488	0.068375	3	2.1649	1.0361
cpd11481[c0]	R-3-hydroxypalmitoyl-acyl-carrierprotein-_c0	1.488	0.068375	3	2.1649	1.0361
cpd11482[c0]	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]_c0	1.488	0.068375	3	2.1649	1.0361
cpd11483[c0]	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]_c0	1.488	0.068375	3	2.1649	1.0361
cpd11571[c0]	3-Hydroxyoctodecanoyl-ACP_c0	1.488	0.068375	3	2.1649	1.0361
cpd00091[c0]	UMP_c0	1.4867	0.068547	9	1.6895	1.9903
cpd00126[c0]	GMP_c0	1.4654	0.071405	8	1.7188	1.1686
cpd08287[c0]	4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	1.4652	0.071427	1	2.943	0
cpd08288[c0]	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	1.4652	0.071427	1	2.943	0
cpd08301[c0]	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	1.4652	0.071427	1	2.943	0
cpd11492[c0]	Malonyl_acyl_carrierprotein__c0	1.4614	0.071949	7	1.7673	0.95554
cpd00773[c0]	UDP-MurNAc_c0	1.447	0.073954	2	2.3733	0.96273
cpd02605[c0]	2_isopropyl_3_oxosuccinate_c0	1.4349	0.075651	1	2.9039	0
cpd01030[c0]	Salicin_c0	1.3984	0.080998	4	1.953	2.5218
cpd03696[c0]	Ursin_c0	1.3984	0.080998	4	1.953	2.5218
cpd00738[c0]	phosphoserine_c0	1.3975	0.081129	2	2.3281	0.58982
cpd00103[c0]	PRPP_c0	1.3939	0.081681	12	1.5717	1.4573
cpd03884[c0]	D-Psicose_c0	1.3815	0.08356	1	2.8351	0
cpd03884[e0]	D-Psicose_e0	1.3815	0.08356	1	2.8351	0
cpd00130[c0]	L_Malate_c0	1.3675	0.085733	5	1.8442	1.8845
cpd00121[c0]	L-Inositol_c0	1.3664	0.085909	1	2.8156	0
cpd00524[c0]	2-Inosose_c0	1.3664	0.085909	1	2.8156	0
cpd00978[c0]	dUDP_c0	1.3585	0.08716	6	1.7625	0.7627
cpd00207[c0]	Guanine_c0	1.3563	0.087509	8	1.669	1.2828
cpd00203[c0]	1_3_Bisphospho_D_glycerate_c0	1.3354	0.090872	2	2.2714	0.54215
cpd00149[e0]	Co2+_e0	1.3323	0.091377	1	2.7717	0
cpd00218[c0]	Niacin_c0	1.3263	0.092362	2	2.2632	1.0369
cpd00182[c0]	Adenosine_c0	1.3222	0.093055	8	1.6534	1.0033
cpd03049p[c0]	2_Hydroxyethyl_ThPP_pyruvate dehydrogenase_c0	1.321	0.093243	2	2.2583	0.30457
cpd00149[c0]	Co2+_c0	1.318	0.093746	5	1.8156	0.5514
cpd00472[c0]	UDPgalacturonate_c0	1.3149	0.094265	7	1.6957	1.7481
cpd03279[c0]	Deoxyinosine_c0	1.3074	0.095539	1	2.7396	0
cpd00032[c0]	Oxaloacetate_c0	1.3044	0.096046	5	1.8077	0.96402
cpd00137[c0]	Citrate_c0	1.2821	0.099902	4	1.8781	1.0972
cpd00235[c0]	D-mannose-6-phosphate_c0	1.2819	0.099941	2	2.2226	2.3678
cpd02069[c0]	3_Phosphonooxypyruvate_c0	1.2783	0.10057	2	2.2193	0.43594
cpd00809[c0]	O-phospho-L-homoserine	1.275	0.10115	2	2.2163	0.77528
cpd00089[c0]	Glucose_1_phosphate_c0	1.267	0.10257	5	1.7861	1.8942
cpd00759[c0]	S-Formylglutathione_c0	1.2525	0.1052	2	2.1957	1.4723
cpd00357[c0]	TTP_c0	1.2102	0.1131	3	1.9572	2.5577
cpdPE3[c0]	Phosphatidylserine-1-cis-vaccenoyl-2-palmitic	1.2102	0.11311	1	2.6144	0
cpd00224[c0]	L-Arabinose_c0	1.209	0.11333	4	1.831	0.92896
cpd03914[c0]	Cob(II)yrinate diamide_c0	1.2082	0.11349	5	1.7521	0.4153
cpd00007[c0]	O2_c0	1.1982	0.11542	26	1.3559	1.1554
cpd02693[c0]	3_Isopropylmalate_c0	1.1847	0.11808	3	1.9381	1.3379
cpd00337[c0]	Hydrouracil_c0	1.1828	0.11845	1	2.5791	0
cpd00673[c0]	Dihydrothymine_c0	1.1828	0.11845	1	2.5791	0
cpd03034[c0]	3-Ureidoisobutyrate_c0	1.1828	0.11845	1	2.5791	0
cpd11478[c0]	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]_c0	1.1776	0.11947	2	2.1274	1.4624
cpdUS10[c0]	(3R)-3-hydroxy-cis-delta-9-hexadecenoyl-ACP_c0	1.1776	0.11947	2	2.1274	1.4624
cpdUS14[c0]	(R)-3-hydroxy-cis-vacc-11-enoyl-ACP_c0	1.1776	0.11947	2	2.1274	1.4624
cpdUS2[c0]	(3R_5Z)-3-hydroxy-dodec-5-enoyl-ACP_c0	1.1776	0.11947	2	2.1274	1.4624
cpdUS6[c0]	(3R)-3-hydroxy-cis-delta-7-tetradecenoyl-ACP_c0	1.1776	0.11947	2	2.1274	1.4624
cpdPG13[c0]	cis-vaccenoyl-phosphate_c0	1.1756	0.11988	2	2.1256	0.38316
cpd00523[c0]	Trehalose 6-phosphate_c0	1.1694	0.12112	1	2.5618	0
cpd00731[c0]	Ala-Ala_c0	1.1692	0.12116	2	2.1197	0.9932
cpd00272[c0]	GDP-L-fucose_c0	1.1665	0.12171	2	2.1172	0.26872
cpd00930[c0]	imidazole_acetol_phosphate_c0	1.1517	0.12472	2	2.1037	3.3195
cpd00246[c0]	Inosine_c0	1.1468	0.12573	6	1.6511	1.1844
cpd00297[c0]	dTDP_c0	1.1346	0.12827	3	1.9006	0.6962
cpd01982[c0]	5-Phosphoribosylamine_c0	1.134	0.1284	2	2.0876	2.1278
cpd11420[c0]	trdox_c0	1.1031	0.13499	5	1.6915	0.68828
cpd11421[c0]	trdrd_c0	1.1031	0.13499	5	1.6915	0.68828
cpd00123[c0]	3_Methyl_2_oxobutanoate_c0	1.0985	0.13599	4	1.7598	0.22857
cpd00683[c0]	Dihydropteroate_c0	1.0875	0.13841	1	2.4563	0
cpd00078[c0]	Succinyl_CoA_c0	1.078	0.14053	6	1.6149	1.2032
cpd00836[c0]	S_Acetyldihydrolipoamide_c0	1.0584	0.14493	3	1.8437	0.74979
cpd00025[c0]	H2O2_c0	1.032	0.15104	12	1.4366	1.489
cpd00508[c0]	3MOP_c0	1.0023	0.1581	3	1.8017	0.26043
cpd00055[c0]	Formaldehyde_c0	0.99903	0.15889	1	2.3424	0
cpdNMLP[c0]	N-methyl-L-proline_c0	0.99903	0.15889	1	2.3424	0
cpd02964[c0]	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0	0.99708	0.15936	2	1.9626	0.77099
cpd02552[c0]	n_acetylglutamyl_phosphate_c0	0.99079	0.16089	2	1.9569	3.5319
cpd00421[c0]	Triphosphate_c0	0.9822	0.163	4	1.6849	0.84833
cpd00200[c0]	4MOP_c0	0.97789	0.16407	2	1.9451	0.11116
cpd11484[c0]	HMA_c0	0.95593	0.16955	5	1.6064	1.3902
cpd00169[c0]	3_Phosphoglycerate_c0	0.95066	0.17089	4	1.6646	1.308
cpd02730[c0]	3-Deoxy-D-manno-octulosonate8-phosphate_c0	0.94076	0.17341	2	1.9112	1.5455
cpd08286[c0]	2-C-methyl-D-erythritol4-phosphate_c0	0.9381	0.1741	2	1.9088	1.4626
cpd11493[c0]	ACP_c0	0.936	0.17464	14	1.3747	1.4484
cpd00875[c0]	KDO_c0	0.92642	0.17711	2	1.8981	1.564
cpd00092[c0]	Uracil_c0	0.92413	0.17771	3	1.7433	1.5695
cpd00770[c0]	N-formyl-L-glutamate_c0	0.92094	0.17854	1	2.2418	0
cpd00106[c0]	Fumarate_c0	0.91642	0.17972	8	1.4683	1.3166
cpd12489[c0]	cis-3-Decenoyl-ACP_c0	0.91363	0.18046	2	1.8864	0.49997
cpd01997[c0]	Dimethylbenzimidazole_c0	0.90952	0.18154	2	1.8827	1.575
cpd23713[c0]	L-2_4-diketo-3-deoxyrhamnonate_c0	0.90539	0.18263	2	1.8789	1.3845
cpd00438[c0]	Deoxyadenosine_c0	0.89769	0.18468	4	1.6305	0.83615
cpd00070[c0]	Malonyl_CoA_c0	0.89507	0.18538	8	1.4586	1.7471
cpd00982[c0]	FADH2_c0	0.88882	0.18705	22	1.2966	0.95169
cpd00338[c0]	5-Aminolevulinate_c0	0.88667	0.18763	4	1.6234	1.3226
cpd00082[c0]	D_Fructose_c0	0.88502	0.18807	3	1.714	2.1621
cpd01720[c0]	3-Ureidopropanoate_c0	0.87642	0.1904	2	1.8525	1.0276
cpd00208[c0]	LACT_c0	0.87178	0.19166	2	1.8482	3.1179
cpd02274[c0]	Methyl beta-D-galactoside_c0	0.87178	0.19166	2	1.8482	3.1179
cpd04349[c0]	Lactulose_c0	0.87178	0.19166	2	1.8482	3.1179
cpd24416[c0]	methyl alpha-D-galactoside_c0	0.87178	0.19166	2	1.8482	3.1179
cpd24453[c0]	3-O-b-D-galactopyranosyl-D-arabinose_c0	0.87178	0.19166	2	1.8482	3.1179
cpd00125[c0]	5_10_Methylenetetrahydrofolate_c0	0.85569	0.19609	4	1.6034	1.5377
cpd00096[c0]	CDP_c0	0.84667	0.19859	2	1.8253	0.89624
cpd00533[c0]	dCDP_c0	0.84667	0.19859	2	1.8253	0.89624
cpd00350[c0]	Farnesyldiphosphate_c0	0.82823	0.20377	4	1.5857	0.82445
cpd00213[c0]	Lipoamide_c0	0.81465	0.20764	5	1.5248	0.80655
cpd00971[c0]	Na+_c0	0.8123	0.20831	6	1.4751	1.0455
cpd00971[e0]	Na+_e0	0.8123	0.20831	6	1.4751	1.0455
